cod_cns;valor;calorPago;mensagem;nossoNumero;dataVenc;status
20.86-7;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010526;22/02/2021;0
15.59-4;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010527;22/02/2021;1
17.70-7;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010528;22/02/2021;0
20.16-4;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010529;22/02/2021;0
17.90-5;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010530;22/02/2021;0
20.17-2;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010531;22/02/2021;0
15.58-6;150.00;150.00;CONTRIBIÇÃO REF.JAN/2021;10000010532;22/02/2021;1
19.46-3;400.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010533;22/02/2021;0
17.96-2;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010534;22/02/2021;1
20.84-2;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010535;22/02/2021;0
19.96-8;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010536;22/02/2021;0
20.07-3;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010537;22/02/2021;0
17.87-1;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010538;22/02/2021;1
16.24-6;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010539;22/02/2021;0
19.56-2;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010540;22/02/2021;1
20.12-3;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010541;22/02/2021;0
16.15-4;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010542;22/02/2021;1
137.84-4;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010543;22/02/2021;0
17.22-8;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010544;22/02/2021;1
19.25-7;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010545;22/02/2021;0
16.11-3;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010546;22/02/2021;1
19.34-9;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010547;22/02/2021;0
28.34-0;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010548;22/02/2021;0
15.65-1;150.00;150.00;CONTRIBIÇÃO REF.JAN/2021;10000010549;22/02/2021;1
19.43-0;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010550;22/02/2021;0
19.30-7;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010551;22/02/2021;1
17.69-9;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010552;22/02/2021;0
15.98-2;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010553;22/02/2021;0
17.66-5;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010554;22/02/2021;0
20.74-3;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010555;22/02/2021;0
20.61-0;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010556;22/02/2021;0
17.61-6;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010557;22/02/2021;0
17.92-1;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010558;22/02/2021;1
16.39-4;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010559;22/02/2021;1
137.59-6;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010560;22/02/2021;1
16.21-2;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010561;22/02/2021;0
19.36-4;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010562;22/02/2021;1
15.67-7;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010563;22/02/2021;1
17.23-6;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010564;22/02/2021;1
19.21-6;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010565;22/02/2021;0
15.68-5;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010566;22/02/2021;1
19.23-2;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010567;19/03/2021;1
16.07-1;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010568;19/03/2021;1
16.74-1;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010569;19/03/2021;0
19.51-3;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010570;19/03/2021;1
36.01-2;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010571;19/03/2021;0
19.39-8;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010572;19/03/2021;0
16.06-3;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010573;19/03/2021;1
19.65-3;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010574;19/03/2021;0
15.57-8;100.00;100.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010575;19/03/2021;1
156.28-1;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010576;19/03/2021;1
15.72-7;150.00;150.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010577;19/03/2021;1
20.23-0;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010578;19/03/2021;1
20.26-3;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010579;19/03/2021;1
20.33-9;100.00;100.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010580;19/03/2021;1
16.41-0;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010581;19/03/2021;0
16.04-8;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010582;19/03/2021;1
17.83-0;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010583;19/03/2021;1
17.95-4;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010584;19/03/2021;1
18.04-4;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010585;19/03/2021;0
17.62-4;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010586;19/03/2021;0
19.99-2;300.00;300.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010587;19/03/2021;1
15.76-8;400.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010588;19/03/2021;0
20.38-8;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010589;19/03/2021;1
20.41-2;400.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010590;19/03/2021;0
157.76-8;400.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010591;19/03/2021;0
20.36-2;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010592;19/03/2021;1
16.01-4;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010593;19/03/2021;1
20.43-8;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010594;19/03/2021;0
15.61-0;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010595;19/03/2021;1
19.22-4;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010596;19/03/2021;0
17.79-8;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010597;19/03/2021;0
17.67-3;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010598;19/03/2021;1
20.44-6;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010599;19/03/2021;1
17.71-5;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010600;19/03/2021;0
16.35-2;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010601;19/03/2021;0
20.32-1;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010602;19/03/2021;1
17.24-4;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010603;19/03/2021;0
16.09-7;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010604;19/03/2021;0
17.59-0;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010605;19/03/2021;1
17.76-4;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010606;19/03/2021;1
17.82-2;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010607;19/03/2021;1
20.88-3;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010608;19/03/2021;0
20.47-9;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010609;19/03/2021;1
15.53-7;150.00;60.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010610;19/03/2021;1
20.48-7;150.00;150.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010611;19/03/2021;1
154.11-2;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010612;19/03/2021;1
20.49-5;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010613;19/03/2021;0
17.68-1;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010614;19/03/2021;0
19.52-1;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010615;19/03/2021;0
16.32-9;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010616;19/03/2021;1
79.01-2;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010617;19/03/2021;1
15.99-0;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010618;19/03/2021;1
16.10-5;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010619;19/03/2021;1
15.60-2;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010620;19/03/2021;1
19.60-4;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010621;19/03/2021;1
17.85-5;100.00;100.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010622;19/03/2021;1
16.45-1;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010623;19/03/2021;1
16.20-4;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000012349;0000-00-00;0
121.00-4;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010625;19/03/2021;1
17.75-6;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010626;19/03/2021;1
17.60-8;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010627;19/03/2021;0
16.02-2;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010628;19/03/2021;0
137.08-3;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010629;19/03/2021;0
19.97-6;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010630;19/03/2021;0
17.86-3;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010631;19/03/2021;1
17.41-8;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010632;19/03/2021;0
17.94-7;100.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010633;19/03/2021;0
15.74-3;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010634;19/03/2021;0
20.91-7;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010635;19/03/2021;0
20.92-5;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010636;19/03/2021;0
19.49-7;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010637;19/03/2021;0
15.90-9;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010638;19/03/2021;1
19.35-6;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010639;19/03/2021;1
17.88-9;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010640;19/03/2021;1
20.65-1;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010641;19/03/2021;1
20.40-4;400.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010642;19/03/2021;0
15.75-0;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010643;19/03/2021;1
15.71-9;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010644;19/03/2021;1
20.71-9;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010645;19/03/2021;1
15.73-5;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010646;19/03/2021;1
19.24-0;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010647;19/03/2021;0
16.33-7;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010648;19/03/2021;0
19.31-5;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010649;19/03/2021;1
17.77-2;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010650;19/03/2021;0
182.32-9;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010651;19/03/2021;0
20.95-8;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010652;19/03/2021;1
17.73-1;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010653;19/03/2021;0
19.26-5;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010654;19/03/2021;0
137.69-5;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010655;19/03/2021;1
17.63-2;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010656;19/03/2021;1
16.23-8;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010657;19/03/2021;0
19.48-9;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010658;19/03/2021;0
135.89-7;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010659;19/03/2021;0
20.19-8;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010660;19/03/2021;0
20.67-7;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010661;19/03/2021;1
15.66-9;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010662;19/03/2021;1
19.18-2;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010663;19/03/2021;0
17.78-0;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010664;19/03/2021;1
19.63-8;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010665;19/03/2021;0
20.87-5;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010666;19/03/2021;1
20.46-1;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010667;19/03/2021;1
199.43-0;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010668;19/03/2021;1
15.51-1;150.00;150.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010669;19/03/2021;1
20.51-1;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010670;19/03/2021;0
19.68-7;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010671;19/03/2021;0
15.69-3;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010672;19/03/2021;0
19.33-1;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010673;19/03/2021;1
17.84-8;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010674;19/03/2021;1
16.00-6;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010675;19/03/2021;0
19.17-4;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010676;19/03/2021;1
19.76-0;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010677;19/03/2021;0
17.72-3;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010678;19/03/2021;1
17.89-7;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010679;19/03/2021;0
20.86-7;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010680;19/03/2021;0
15.59-4;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010681;19/03/2021;1
17.70-7;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010682;19/03/2021;0
20.16-4;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010683;19/03/2021;0
17.90-5;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010684;19/03/2021;0
20.17-2;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010685;19/03/2021;0
15.58-6;150.00;150.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010686;19/03/2021;1
19.46-3;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010687;19/03/2021;1
17.96-2;400.00;400.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010688;19/03/2021;1
20.84-2;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010689;19/03/2021;0
19.96-8;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010690;19/03/2021;0
20.07-3;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010691;19/03/2021;0
17.87-1;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010692;19/03/2021;1
16.24-6;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010693;19/03/2021;0
19.56-2;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010694;19/03/2021;1
20.12-3;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010695;19/03/2021;0
16.15-4;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010696;19/03/2021;1
137.84-4;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010697;19/03/2021;0
17.22-8;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010698;19/03/2021;1
19.25-7;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010699;19/03/2021;0
16.11-3;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010700;19/03/2021;1
19.34-9;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010701;19/03/2021;0
28.34-0;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010702;19/03/2021;0
15.65-1;150.00;150.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010703;19/03/2021;1
19.43-0;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010704;19/03/2021;0
19.30-7;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010705;19/03/2021;1
17.69-9;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010706;19/03/2021;0
15.98-2;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010707;19/03/2021;0
17.66-5;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010708;19/03/2021;0
20.74-3;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010709;19/03/2021;0
20.61-0;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010710;19/03/2021;0
17.61-6;50.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010711;19/03/2021;0
17.92-1;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010712;19/03/2021;1
16.39-4;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010713;19/03/2021;1
137.59-6;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010714;19/03/2021;1
16.21-2;70.00;0.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010715;19/03/2021;0
19.36-4;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010716;19/03/2021;1
15.67-7;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010717;19/03/2021;1
17.23-6;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010718;19/03/2021;1
19.21-6;50.00;50.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010719;19/03/2021;1
15.68-5;70.00;70.00;CONTR. REF. AO MÊS DE FEVEREIRO/2021;10000010720;19/03/2021;1
19.23-2;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010721;16/04/2021;1
16.07-1;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010722;16/04/2021;1
16.74-1;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010723;16/04/2021;0
19.51-3;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010724;16/04/2021;1
36.01-2;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010725;16/04/2021;0
19.39-8;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010726;16/04/2021;0
16.06-3;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010727;16/04/2021;1
19.65-3;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010728;16/04/2021;1
15.57-8;100.00;100.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010729;16/04/2021;1
156.28-1;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010730;16/04/2021;1
15.72-7;150.00;150.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010731;16/04/2021;1
20.23-0;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010732;16/04/2021;1
20.26-3;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010733;16/04/2021;1
20.33-9;100.00;100.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010734;16/04/2021;1
16.41-0;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010735;16/04/2021;0
16.04-8;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010736;16/04/2021;1
17.83-0;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010737;16/04/2021;1
17.95-4;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010738;16/04/2021;1
18.04-4;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010739;16/04/2021;0
17.62-4;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010740;16/04/2021;0
19.99-2;300.00;300.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010741;16/04/2021;1
15.76-8;400.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010742;16/04/2021;0
20.38-8;400.00;400.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010743;16/04/2021;1
20.41-2;400.00;400.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010744;16/04/2021;1
157.76-8;400.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010745;16/04/2021;0
20.36-2;400.00;400.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010746;16/04/2021;1
16.01-4;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010747;16/04/2021;1
20.43-8;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010748;16/04/2021;0
15.61-0;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010749;16/04/2021;1
19.22-4;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010750;16/04/2021;0
17.79-8;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010751;16/04/2021;0
17.67-3;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010752;16/04/2021;1
20.44-6;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010753;16/04/2021;1
17.71-5;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010754;16/04/2021;0
16.35-2;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010755;16/04/2021;0
20.32-1;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010756;16/04/2021;1
17.24-4;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010757;16/04/2021;0
16.09-7;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010758;16/04/2021;0
17.59-0;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010759;16/04/2021;1
17.76-4;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010760;16/04/2021;1
17.82-2;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010761;16/04/2021;1
20.88-3;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010762;16/04/2021;0
20.47-9;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010763;16/04/2021;0
15.53-7;150.00;60.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010764;16/04/2021;1
20.48-7;150.00;150.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010765;16/04/2021;1
154.11-2;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010766;16/04/2021;1
20.49-5;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010767;16/04/2021;0
17.68-1;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010768;16/04/2021;0
19.52-1;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010769;16/04/2021;0
16.32-9;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010770;16/04/2021;1
79.01-2;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010771;16/04/2021;1
15.99-0;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010772;16/04/2021;1
16.10-5;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010773;16/04/2021;1
15.60-2;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010774;16/04/2021;1
19.60-4;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010775;16/04/2021;1
17.85-5;100.00;100.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010776;16/04/2021;1
16.45-1;50.00;50.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010777;16/04/2021;1
16.20-4;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010778;16/04/2021;1
121.00-4;70.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010779;16/04/2021;0
17.75-6;70.00;70.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010780;16/04/2021;1
17.60-8;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010781;16/04/2021;0
16.02-2;50.00;0.00;CONTRIBUIÇÃO REF. MARÇO/2021;10000010782;16/04/2021;0
