entrancia_id;regioes_id;contrib_id;tabeliao_id;substituto_id;cnpj;naoCNPJ;cei;codTJ;codCNJ;;nome;nomeFantasia;nomeResumido;endCep;arrAtividades;endNumero;endCidade;telefone1;telefone2;telefone2_whatsapp;email;endLogradouro;endBairro;formaCobranca;ativo;altUsuario;cadAnalise;encontradoTJ;emAcordo;retencaoTJ;pgRetencaoTJ
20;40;1;448;;4.554.000/0000-00;1;;85014;18.21-8;;CARTORIO DO REG. CIVIL DIST. NOVO ASSIS;CARTÓRIO DE REGISTRO CIVIL DE NOVO ASSIS;CARTÓRIO DE REGISTRO CIVIL DE NOVO ASSIS;29;29;;2310308;(88) 3448-7004;(88) 9951-6448;0;;RUA FRANCISCO SOARES CAMPOS, S/N;CENTRO;2;Sim;0;0;1;0;1;1
20;40;1;449;;41.337.000/0000-00;1;;85011;20.13-1;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO SÃO FRANCISCO;CARTÓRIO SÃO FRANCISCO;27;27;;2310308;(88) 3448-1222;;0;cartoriosaofrancisco@yahoo.com.br;RUA 7 DE SETEMBRO, 64;CENTRO;2;Sim;0;0;1;0;1;1
31;75;7;450;;63.458.000/0000-00;1;;180003;16.50-1;;CARTÓRIO 2o. OFÍCIO DE PARAMOTI;CARTÓRIO SAMUEL BOYADJIAN;CARTÓRIO SAMUEL BOYADJIAN;25;25;;2310407;(85) 3320-1145;(85) 9 9131-1030;0;cartoriosb@gmail.com;RUA JOAQUIM FARIAS, 269;CENTRO;2;Sim;7;0;1;0;0;1
20;75;7;451;21;12.359.900/0000-00;1;;180002;20.74-3;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO SANTOS AMORIM;CARTORIO SANTOS AMORIM;27;27;;2310407;(85) 3320-1303;;0;cartorio1oficioparamoti@gmail.com;RUA GONCALO SOARES, 191;CENTRO;2;Sim;6;0;1;0;0;0
20;75;8;780;;5.674.110/0000-00;1;;51012;19.53-9;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2310506;(88) 3515-1027;;0;cartorio2pedrabranca@gmail.com;TRAVESSA JOSE LINDOLFO, 06;CENTRO;2;Sim;11;0;1;0;0;1
20;75;1;;;;0;;51014;19.03-4;;CARTORIO REG. CIVIL STA CRUZ BANABUIÚ;CARTÓRIO DO REG. CIVIL DIST. DE STA CRUZ BANABUIÚ;CARTÓRIO DO REG. CIVIL DIST. DE STA CRUZ BANABUIÚ;27;27;418;2310506;(88) 3515-4068;;0;cartoriosaolucas@yahoo.com.br;RUA MANOEL SOARES, 418 - SANTA CRUZ DO BANABUIU - CENTRO;CENTRO;2;Sim;11;0;1;0;1;1
20;75;1;781;;7.062.680/0000-00;1;;51013;16.83-2;;CARTORIO REG. CIVIL DIST. MINEROLÂNDIA;CARTÓRIO DO REGISTRO CIVIL DE MINEIROLÂNDIA;CARTÓRIO DO REGISTRO CIVIL DE MINEIROLÂNDIA;29;29;;2310506;(88) 3562-1235;(85) 9980-7877;0;roselimerten@hotmail.com;AV DOM LUSTOSA, 259;CENTRO;2;Sim;11;0;1;0;1;0
20;75;1;454;;12.463.700/0000-00;1;;51011;19.90-1;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO PESSOA - 1º OFÍCIO;CARTÓRIO PESSOA - 1º OFÍCIO;27;27;;2310506;(88) 3515-1637;;0;cartoriopessoa@live.com;AV.SABINO VIEIRA CAVALCANTE, 08;CENTRO;2;Sim;2;0;1;0;1;1
20;75;1;;;;0;;51020;162.86-7;;CARTORIO REG. CIVIL DIST. CAPITÃO MOR;CARTORIO REG. CIVIL DIST. CAPITÃO MOR;CARTORIO REG. CIVIL DIST. CAPITÃO MOR;27;27;8;2310506;(81) 9 9670-3818;;0;cartoriocapitaomor@gmail.com;RUA DO COLEGIO;DISTRITO CAPITÃO MOR;2;Sim;11;0;1;0;1;1
20;19;1;455;;3.199.140/0000-00;1;;182002;20.29-7;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO ANGELO MUNIZ;CARTÓRIO ANGELO MUNIZ;21;21;;2310605;(88) 3559-1610;(88) 9 8828-5443;0;cartorioam@bol.com.br;RUA QUERUBINA BRINGEL, 95;CENTRO;2;Sim;0;0;1;0;1;1
20;48;1;456;;6.579.620/0000-00;1;;52011;20.69-3;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO JOÃO GOMES DA SILVA;CARTÓRIO JOÃO GOMES DA SILVA;27;27;;2310704;(85) 3352-1323;(85) 9619-4350;0;cartoriojoaogomes@gmail.com;RUA AGAPITO CORDEIRO, S/N;CENTRO;2;Sim;2;0;1;0;1;1
20;48;1;457;;23.489.900/0000-00;1;;52015;203.54-7;;CARTORIO REG. CIVIL DIST. MATIAS;CARTORIO REG. CIVIL DIST. MATIAS;CARTORIO REG. CIVIL DIST. MATIAS;29;29;;2310704;(85) 9195-3305;(85) 9611-2234;0;cartoriovercosa@yahoo.com.br;PRAÇA JOSÉ SAMPAIO RODRIGUES, 21. PRAÇA;PROVIDÊNCIA;2;Sim;6;0;1;0;1;1
20;48;7;458;;6.579.630/0000-00;1;;52012;20.17-2;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO SOARES GONDIM - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO SOARES GONDIM - 2º OFÍCIO REG. IMÓVEIS;25;25;;2310704;(85) 3352-2320;;0;cartoriosgondim@gmail.com;RUA MAJOR JOÃO MARTINS, 448;CENTRO;2;Sim;6;0;1;0;0;1
20;30;7;783;;5.596.980/0000-00;1;;86012;16.02-2;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS - FALCÃO;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS - FALCÃO;25;25;;2310803;(88) 3527-1773;(85) 9 9675-9595;0;cartoriosiqueira30@hotmail.com;RUA CORONEL JOSÉ FREIRE, 37;CENTRO;2;Sim;11;0;1;0;0;1
20;30;1;782;;36.494.800/0000-00;1;;86011;15.94-1;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO DIEGO CARVALHO;CARTÓRIO DIEGO CARVALHO;27;27;162;2310803;(87) 9658-0002;;0;diegocarvalho42@hotmail.com;RUA DR ANTONIO AUGUSTO DE VASCONCELOS;CENTRO;2;Sim;8;0;1;0;1;1
20;53;6;461;22;23.554.700/0000-00;1;;132002;16.72-5;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO AGENOR STUDART;CARTORIO OFÍCIO DE NOTAS E REGISTROS;21;21;;2310852;(85) 3375-1119;(85) 9 8751-7777;0;cartorioagenorstudart@gmail.com;AV. CAPITAO NOGUEIRA, 1358;CENTRO;2;Sim;7;0;1;0;0;0
31;30;1;463;;5.674.160/0000-00;1;;172003;19.73-7;;CARTORIO OFÍCIO DE NOTAS E DE REGISTROS;CARTÓRIO NASCIMENTO (OFÍCIO NOTAS E DE REGISTROS);CARTÓRIO NASCIMENTO (OFÍCIO NOTAS E DE REGISTROS);21;21;;2310902;(88) 3516-1150;;0;cartnascimento@gmail.com;AV. DR. ALFREDO FERNANDES FRANCO, 203;CENTRO;2;Sim;0;0;1;0;1;0
31;30;1;784;;4.939.810/0000-00;1;;172005;137.77-8;;CARTORIO REG. CIVIL DIST. IBICUÃ;CARTORIO REG. CIVIL DIST. IBICUÃ;CARTORIO REG. CIVIL DIST. IBICUÃ;29;29;;2310902;(88) 3516-3036;;0;cartoriocalixto@gmail.com;RUA ISRAEL HENRIQUE, S/N;IBICUÃ;2;Sim;11;0;1;0;1;1
31;119;1;785;;1.915.940/0000-00;1;;134002;20.22-2;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO NOTAS E REGISTRO;CARTÓRIO NOTAS E REGISTRO;21;21;;2310951;(88) 9 9835-7794;;0;cartoriobandeiraalencar@gmail.com;Rua AV. Presidente Castelo Branco, nº 13;CENTRO;2;Sim;8;0;1;0;1;1
31;119;1;465;;5.148.500/0000-00;1;;134004;20.09-9;;CARTORIO REG. CIVIL DIST. DELMIRO GOUVEIA;CARTORIO SAMPAIO;CARTORIO SAMPAIO;29;29;;2310951;(88) 3683-3691;;0;jairo.ismael@hotmail.com;DISTRITO DE DELMIRO GOUVEIA, S/N;CENTRO;2;Sim;0;0;1;0;1;1
20;40;1;787;;4.833.100/0000-00;1;;116002;19.64-6;;CARTORIO DE OFÍCIO DE NOTAS E REGISTROS;CARTORIO DE OFÍCIO DE NOTAS E REGISTROS;CARTORIO DE OFÍCIO DE NOTAS E REGISTROS;21;21;;2311009;(88) 3658-1362;;0;cartorio_marinho@hotmail.com;RUA CARLOS ALBERTO RODRIGUES PEREIRA, 47;CENTRO;2;Sim;11;0;1;0;1;1
20;40;1;467;;6.344.800/0000-00;1;;116003;16.96-4;;CARTORIO REG. CIVIL DIST. DE MACAMBIRA;CARTÓRIO PINHO - DISTRITO DE MACAMBIRA;CARTÓRIO PINHO - DISTRITO DE MACAMBIRA;29;29;;2311009;(88) 3658-1620;(85) 9956-7152;0;cartoriojapinho@hotmail.com;DISTRITO DE MACAMBIRA, S/N. ZONA RURAL;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;468;;5.455.320/0000-00;1;;123002;20.11-5;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTORIO OFÍCIO DE NOTAS E REGISTROS;21;21;;2311108;(88) 3557-1306;;0;cartsantana@yahoo.com.br;RUA PREFEITO ANTONIO DENGUINHO DE SANTAN, 22;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;786;;12.466.700/0000-00;1;;142002;18.13-5;;CARTORIO 1º OFÍCIO;CARTORIO 1º OFÍCIO;CARTORIO 1º OFÍCIO;27;27;;2311207;(88) 3538-1245;;0;cartoriopotengi@gmail.com;RUA MARIA GUEDES DA SILVA, 140;CENTRO;2;Sim;11;0;1;0;1;1
20;19;8;469;;41.337.800/0000-00;1;;142003;16.60-0;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTORIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2311207;(88) 3538-1623;;0;cartorionunesalencar@hotmail.com;RUA JOSÉ EDMILSON ROCHA, 297;CENTRO;2;Sim;11;0;1;0;0;1
20;44;1;471;;4.977.410/0000-00;1;;154002;20.66-9;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;HOLANDA CAMPELO 1º E 2º OFÍCIOS;HOLANDA CAMPELO 1º E 2º OFÍCIOS;21;21;;2311231;(88) 3435-1118;;0;cartorioholandacampelo@hotmail.com;RUA PE. NEGREIROS, 388;CENTRO;2;Sim;6;0;1;0;1;0
31;40;1;472;;35.046.100/0000-00;1;;149002;16.56-8;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO CAVALCANTE OFÍCIO DE NOTAS E DE REGISTROS;CARTÓRIO CAVALCANTE OFÍCIO DE NOTAS E DE REGISTROS;21;21;;2311264;(88) 3657-1153;;0;jfc.cartorio@gmail.com;RUA PADRE MOACIR, 122;CENTRO;2;Sim;6;0;1;0;1;1
31;40;1;473;;10.327.800/0000-00;1;;149005;136.07-7;;CARTORIO REG. CIVIL DIST. ALGODÕES;CARTORIO REG. CIVIL DIST. ALGODÕES;CARTORIO REG. CIVIL DIST. ALGODÕES;29;29;;2311264;(88) 3657-1153;;0;jfc.cartorio@gmail.com;RUA ANGELIM, S/N;VILA ALGODÕES;2;Sim;0;0;1;0;1;1
31;40;1;474;23;1.722.390/0000-00;1;;149004;18.72-1;;CARTORIO REG. CIVIL DIST. SÃO FRANCISCO;CARTORIO REG. CIVIL DIST. SÃO FRANCISCO;CARTORIO REG. CIVIL DIST. SÃO FRANCISCO;29;29;;2311264;(88) 3629-2121;;0;cirocartorio@hotmail.com;VILA DE SÃO FRANCISCO, S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;75;8;475;;2.785.270/0000-00;1;;22030;15.70-1;;CARTORIO 3º OFÍCIO REG. IMÓVEIS;CARTÓRIO 3º OFÍCIO REG. IMÓVEIS - QUIXADÁ;CARTÓRIO 3º OFÍCIO REG. IMÓVEIS - QUIXADÁ;25;25;;2311306;(88) 3412-8470;;0;cartorioquixada@hotmail.com;RUA FRANCISCO ENEAS DE LIMA, 1777;CENTRO;2;Sim;6;0;1;0;0;1
31;75;1;476;24;23.445.000/0000-00;1;;22011;16.30-3;;CARTORIO 1º OFICIO REG. CIVIL;CARTÓRIO BEZERRA 1º OFÍCIO;CARTÓRIO BEZERRA 1º OFÍCIO;27;27;;2311306;(88) 3412-0491;;0;cart.bezerra@gmail.com;RUA FRANCISCO ENÉAS DE LIMA, 1845;CENTRO;2;Sim;2;0;1;0;1;1
31;75;1;477;;4.563.760/0000-00;1;;22019;16.78-2;;CARTORIO REG. CIVIL DIST. CIPÓ DOS ANJOS;CARTÓRIO CIPÓ DOS ANJOS;CARTÓRIO CIPÓ DOS ANJOS;29;29;;2311306;(88) 3445-4100;(88) 9 9667-7060;0;lourdesburiti@yahoo.com.br;RUA IRMÃOS QUEIROZ, S/N;CENTRO;2;Sim;6;0;1;0;1;1
31;75;1;478;;23.444.700/0000-00;1;;22014;16.22-0;;CARTORIO REG. CIVIL DIST. CUSTÓDIO;CARTÓRIO DO REGISTRO CIVIL DE CUSTÓDIO;CARTÓRIO DO REGISTRO CIVIL DE CUSTÓDIO;29;29;;2311306;(88) 3451-0028;;0;cartoriodecustodio@gmail.com;RUA ESTER LESSA, 302;CUSTÓDIO;2;Sim;0;0;1;0;1;1
31;75;1;479;;23.444.800/0000-00;1;;22015;16.91-5;;CARTORIO REG. CIVIL DIST. DANIEL DE QUEIROZ;CARTORIO DO REGISTRO CIVIL DE DANIEL DE QUEIROZ;CARTORIO DO REGISTRO CIVIL DE DANIEL DE QUEIROZ;27,29,;27,29,;;2311306;(88) 8874-5137;;0;cartoriodqueiroz@gmail.com;POÇINHOS, S/N;DANIEL DE QUEIROZ;2;Sim;6;0;1;0;1;1
31;75;1;480;;;0;;22022;136.10-1;;CARTÓRIO REG. CIVIL DIST. DE JUATAMA;CARTÓRIO DO REGISTRO CIVIL DE JUATAMA;CARTÓRIO DO REGISTRO CIVIL DE JUATAMA;29;29;;2311306;(88) 3451-2105;;0;iraneide.cartoriojuatama@homail.com;RUA PEDRO FILGUEIRAS, 878;CENTRO;2;Sim;11;0;1;0;1;1
31;75;1;481;;23.444.700/0000-00;1;;22020;18.67-1;;CARTORIO REG. CIVIL DIST. TAPUIARA;CARTÓRIO DO REGISTRO CIVIL DE TAPUIARA;CARTÓRIO DO REGISTRO CIVIL DE TAPUIARA;29;29;;2311306;(88) 9629-5919;(88) 9618-5380;0;guaraciabaa@yahoo.com.br;RUA JOSE LUCINDO, S/N;TAPUIARÁ;2;Sim;6;0;1;0;1;1
31;75;6;482;;6.582.850/0000-00;1;;22012;17.72-3;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO JULIO MIRANDA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO JULIO MIRANDA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2311306;(88) 3412-0093;;0;cartoriojmiranda@hotmail.com;RUA PASCOAL CRISPINO Nº 251;CENTRO;2;Sim;6;0;1;0;0;1
31;75;1;483;;63.386.500/0000-00;1;;22016;17.05-3;;CARTORIO REG. CIVIL DIST. DOM MAURÍCIO;CARTÓRIO MARTINS DE ALMEIDA;CARTÓRIO MARTINS DE ALMEIDA;29;29;;2311306;(88) 3451-1009;;0;rosangela_rrocha@hotmail.com;RUA ANTONIO MARTINS DE ALMEIDA, 36;CENTRO;2;Sim;0;0;1;0;1;1
20;30;1;484;;3.328.200/0000-00;1;;117002;137.78-6;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO IRMÃOS GOES;CARTÓRIO IRMÃOS GOES;21;21;;2311355;(88) 3579-1393;;0;weimaaraujo@hotmail.com;RUA PEDRO GOMES DE ARAUJO;CENTRO;2;Sim;2;0;1;0;1;1
31;75;1;485;;6.958.550/0000-00;1;;23019;136.12-7;;CARTORIO REG. CIVIL DIST. PIRABIBU;CARTÓRIO DE PIRABIBU;CARTÓRIO DE PIRABIBU;29;29;;2311405;(88) 3441-1294;;0;cartorioqueirozrocha@yahoo.com.br;RUA BOUGEVAL LEÃO, 678;CENTRO;2;Sim;0;0;1;0;1;1
31;75;1;790;;9.327.240/0000-00;1;;23018;20.03-2;;CARTORIO REG. CIVIL DIST. LACERDA;CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE LACERDA;CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE LACERDA;29;29;;2311405;;;0;cartoriolacerda@bol.com.br;VILA DE JUNDIÁ, S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;75;1;789;;10.516.800/0000-00;1;;23015;136.11-9;;CARTORIO REG. CIVIL DIST. JUD DE URUQUÊ;CARTÓRIO DE URUQUÊ;CARTÓRIO DE URUQUÊ;29;29;;2311405;(85) 9 9986-7104;;0;cartoriodeuruque@gmail.com;RUA DAS PLACAS 02  . BAIRRO PLACA  DISTRITO DE URUQUE;PLACA;2;Sim;8;0;1;0;1;1
31;75;1;788;;41.220.600/0000-00;1;;23011;137.07-5;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO DO 1º OFÍCIO;CARTÓRIO DO 1º OFÍCIO;27;27;;2311405;(88) 3441-0875;;0;cartoriodequixeramobim@gmail.com;RUA CÔNEGO AURELIANO MOTA, 154;CENTRO;2;Sim;8;0;1;0;1;1
31;75;1;489;;10.516.900/0000-00;1;;23017;18.38-2;;CARTORIO REG. CIVIL DIST. ENCANTADO;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE ENCANTADO;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE ENCANTADO;29;29;;2311405;(88) 3406-2229;;0;cartoriodeencantado@hotmail.com;VILA DE ENCANTADO, 23;ENCANTADO;2;Sim;6;0;1;0;1;1
31;75;1;490;;10.516.700/0000-00;1;;23014;16.99-8;;CARTORIO REG. CIVIL DIST. MANITUBA;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE MANITUBA;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE MANITUBA;29;29;;2311405;;;0;cartoriomanituba@yahoo.com.br;VILA DE MANITUBA, S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;75;1;491;;10.516.700/0000-00;1;;23013;17.00-4;;CARTORIO REG. CIVIL DIST. PASSAGEM;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE PASSAGEM;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE PASSAGEM;29;29;;2311405;(88) 3441-4136;;0;cartoriopassagem@hotmail.com;VILA DE FOGAREIRO, S/N;CENTRO;2;Sim;0;0;1;0;1;1
31;75;1;492;;10.516.800/0000-00;1;;23016;17.25-1;;CARTORIO REG. CIVIL DIST. SÃO MIGUEL;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE SÃO MIGUEL;CARTÓRIO DO REGISTRO CIVIL DISTRITO DE SÃO MIGUEL;29;29;;2311405;(88) 3441-7067;(88) 9699-9926;0;cartoriosaomiguel@yahoo.com.br;VILA DE SÃO MIGUEL, S/N;DOS AMANCIOS;2;Sim;0;0;1;0;1;1
31;75;7;493;;5.534.080/0000-00;1;;23012;19.96-8;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO QUEIROZ ROCHA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO QUEIROZ ROCHA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2311405;(88) 3441-1294;;0;cartorioqueirozrocha@yahoo.com.br;RUA BOUGEVAL LEÃO, 678;CENTRO;2;Sim;6;0;1;0;0;1
20;44;7;494;;2.706.420/0000-00;1;;118004;137.08-3;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTORIO 2º OFÍCIO REG. IMÓVEIS - VIEIRA DE MELLO;CARTORIO 2º OFÍCIO REG. IMÓVEIS - VIEIRA DE MELLO;25;25;;2311504;(88) 3443-1319;(88) 9 9215-3180;0;cartorio.quixere@hotmail.com;RUA CORONEL JOSÉ BRITO, 251;CENTRO;2;Sim;6;0;1;0;0;1
20;44;1;791;;6.581.050/0000-00;1;;118002;16.63-4;;CARTORIO 1º OFÍCIO REG. CIVIL E NOTAS;CARTORIO ANDRADE SALLES;CARTORIO ANDRADE SALLES;27;27;;2311504;(88) 3443-1564;;0;cartorioandradesalles@yahoo.com;RUA PE JOAQUIM DE MENEZES, 793;CENTRO;2;Sim;11;0;1;0;1;1
20;23;1;792;;;0;;53016;136.13-5;;CARTORIO REG. CIVIL DIST. ANTÔNIO DIOGO;CARTORIO DE ANTONIO DIOGO;CARTORIO DE ANTONIO DIOGO;29;29;;2311603;(85) 9 8111-1414;;0;cartorioantoniodiogo@gmail.com;RUA FRANCISCO SILVA, 370. AO LADO DO CORREIO;CENTRO;2;Sim;8;0;1;0;1;1
20;23;1;498;;6.580.120/0000-00;1;;53011;17.45-9;;CARTORIO 1º OFICIO REG. CIVIL;CARTÓRIO DO 1º OFÍCIO - REG. CIVIL;CARTÓRIO DO 1º OFÍCIO - REG. CIVIL;27;27;;2311603;(85) 3332-1172;(85) 8888-0325;0;cartorio_reg_civil@hotmail.com;RUA MARECHAL DEODORO;CENTRO;2;Sim;0;0;1;0;1;1
20;23;7;645;;36.534.300/0000-00;1;;53012;15.67-7;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO NORÕES BRITO;CARTÓRIO NORÕES BRITO;25;25;;2311603;(85) 9 9429-6262;;0;renan@cartorionoroesbrito.com.br;PRAÇA JOSÉ COSTA RIBEIRO, 140;CENTRO;2;Sim;7;0;1;0;0;1
20;23;1;499;;12.459.800/0000-00;1;;53015;19.79-4;;CARTORIO REG. CIVIL DIST. GUASSI;CARTÓRIO OFICIAL DO REGISTRO CIVIL DISTRITO DE GUA;CARTÓRIO OFICIAL DO REGISTRO CIVIL DISTRITO DE GUA;29;29;;2311603;(85) 3332-4043;;0;simonecastelom@gmail.com;RUA NOSSA SENHORA DE LOURDES, 104;CENTRO;2;Sim;3;0;1;0;1;1
20;43;1;793;;37.412.300/0000-00;1;;87011;20.73-5;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO 1º OFÍCIO REG. CIVIL;27;27;247;2311702;(88) 9909-2694;(88) 9909-2694;0;cartorioreriutaba1of@hotmail.com;RUA CEL. AGRIPIO TEODORO SOARES;CENTRO;2;Sim;8;0;1;0;1;1
20;43;7;500;;6.580.780/0000-00;1;;87012;16.33-7;;CARTORIO 2º OFICIO REG. IMOVEIS;CARTORIO 2º OFICIO REG. IMOVEIS - RERIUTABA;CARTORIO 2º OFICIO REG. IMOVEIS - RERIUTABA;25;25;;2311702;(88) 3637-2633;(88) 9 9761-6263;0;cbp2oficio@gmail.com;RUA MONSENHOR JOSE ATAIDE DE VASCONCELOS;CENTRO;2;Sim;6;0;1;0;0;1
20;43;1;;;;0;;87014;136.14-3;;CARTÓRIO REG. CIVIL DIST. AMANAIARA;CARTÓRIO REG. CIVIL DIST. AMANAIRA;CARTÓRIO REG. CIVIL DIST. AMANAIRA;27;27;;2311702;(88) 9 9848-7484;;0;cartoriooliveiramelo@gmail.com;RUA DO MERCADO PÚBLICO;centro;2;Sim;11;0;1;0;1;1
31;44;6;502;;6.581.090/0000-00;1;;24011;19.97-6;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO 1º OFÍCIO REG. CIVIL;27;27;;2311801;(88) 3411-0020;;0;cartoriorantzau@hotmail.com;AV.  DOM LINO;CENTRO;2;Sim;6;0;1;0;0;0
31;44;1;503;;;0;;24016;137.10-9;;CARTORIO REG. CIVIL DIST. BONHU;CARTÓRIO BRAGA;CARTÓRIO BRAGA;29;29;;2311801;(88) 3411-0827;(88) 9242-8009;0;lenamceledonio@hotmail.com;DISTRITO DE BONHU, S/N;ZONA RURAL;2;Sim;8;0;1;0;1;1
31;44;6;504;;6.581.090/0000-00;1;;24012;28.34-0;;CARTORIO 2º OFICIO DE NOTAS E PROTESTOS;CARTÓRIO DO 2º OFÍCIO DE RUSSAS;CARTÓRIO DO 2º OFÍCIO DE RUSSAS;126;126;;2311801;(88) 3411-0107;;0;cartoriodo2oficioderussas@gmail.com;AV. DOM LINO, 1140;CENTRO;2;Sim;6;0;1;0;0;1
31;44;1;794;;1.827.330/0000-00;1;;24014;19.06-7;;CARTORIO REG. CIVIL DIST. SÃO JOÃO DEUS;CARTÓRIO ESTÁCIO - REGISTRO CIVIL;CARTÓRIO ESTÁCIO - REGISTRO CIVIL;29;29;;2311801;;;0;cartorio.estacio@yahoo.com.br;VILA SÃO JOÃO DE DEUS, S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;44;1;506;;1.836.910/0000-00;1;;24015;18.41-6;;CARTORIO REG. CIVIL DIST. FLORES;CARTÓRIO GONÇALVES;CARTÓRIO GONÇALVES;29;29;;2311801;(88) 3409-0290;;0;cartoriogoncalves@outlook.com;RUA RAIMUNDO ALVES MAIA, 1725;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;44;6;507;;2.783.320/0000-00;1;;24022;17.86-3;;CARTORIO 3º OFICIO REG. IMOVEIS;CARTÓRIO LEITE BORGES - 3º OFÍCIO REG. IMÓVEIS;CARTÓRIO LEITE BORGES - 3º OFÍCIO REG. IMÓVEIS;25;25;;2311801;(88) 3411-2186;;0;leite.borges3@hotmail.com;AV.  DOM LINO;CENTRO;2;Sim;6;0;1;0;0;1
31;44;1;508;;1.828.630/0000-00;1;;24017;19.58-8;;CARTORIO REG. CIVIL DIST. LAGOA GRANDE;CARTÓRIO MACIEL;CARTÓRIO MACIEL;29;29;;2311801;(88) 3411-0428;(88) 9244-2125;0;lenamceledonio@hotmail.com;AV.  SAO JOSE, 1990;CENTRO;2;Sim;0;0;1;0;1;0
31;44;1;509;;2.850.110/0000-00;1;;24018;20.80-0;;CARTORIO REG. CIVIL DIST. JUDIC. DE PEIXE;REGISTRO CIVIL DO DISTRITO PEIXE - CARTÓRIO OLIVEI;REGISTRO CIVIL DO DISTRITO PEIXE - CARTÓRIO OLIVEI;29;29;;2311801;;;0;cartorio.oliveira@yahoo.com.br;RUA FRANCISCO BANDEIRA DE MELO, 393;CENTRO;2;Sim;0;0;1;0;1;1
20;30;7;795;;5.717.060/0000-00;1;;88012;19.76-0;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO CARVALHO - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO CARVALHO - 2º OFÍCIO REG. IMÓVEIS;25;25;;2311900;(88) 3526-1634;;0;karina.godinhoo@gmail.com;RUA BARÃO DE AQUIRAZ, 151. A;CENTRO;2;Sim;11;0;1;0;0;1
20;30;1;796;;2.687.230/0000-00;1;;88015;136.15-0;;CARTORIO REG. CIVIL DIST. DE SÃO JOSÉ;CARTÓRIO DO REGISTRO CIVIL DO DISTRITO SÃO JOSÉ;CARTÓRIO DO REGISTRO CIVIL DO DISTRITO SÃO JOSÉ;29;29;;2311900;(88) 9 9974-1242;;0;robsonjr.68@gmail.com;RUA ALFREDO FERREIRA DOS SANTOS, 58;CENTRO;2;Sim;11;0;1;0;1;1
